id,comuna,n,date,address,address2,empty_address,lat,lon,aprox,region,zoom
,Mariquina,8,4/9/2020,"Mariquina, Region de Los Rios, Chile","Mariquina,+Region+de+Los+Rios,+Chile",0,-39.540279,-72.965652,0,Los Rios,
210,Quillon,22,4/7/2020,"Quillon, Region de Nuble, Chile","Quillon,+Region+de+Nuble,+Chile",0,-36.7338906,-72.4602031,0,Nuble,
,Mariquina,8,4/12/2020,"Mariquina, Region de Los Rios, Chile","Mariquina,+Region+de+Los+Rios,+Chile",0,-39.540279,-72.965652,0,Los Rios,
211,Quirihue,4,4/7/2020,"Quirihue, Region de Nuble, Chile","Quirihue,+Region+de+Nuble,+Chile",0,-36.2832999,-72.5333,0,Nuble,
,Paillaco,1,4/9/2020,"Paillaco, Region de los Rios, Chile","Paillaco,+Region+de+los+Rios,+Chile",0,-40.0719058,-72.8792485,0,Los Rios,
212,Ranquil,9,4/7/2020,"Ranquil, Region de Nuble, Chile","Ranquil,+Region+de+Nuble,+Chile",0,-36.652566,-72.5972962,0,Nuble,
,Paillaco,1,4/12/2020,"Paillaco, Region de los Rios, Chile","Paillaco,+Region+de+los+Rios,+Chile",0,-40.0719058,-72.8792485,0,Los Rios,
213,San Carlos,28,4/7/2020,"San Carlos, Region de Nuble, Chile","San+Carlos,+Region+de+Nuble,+Chile",0,-36.4259693,-71.9689423,0,Nuble,
,Panguipulli,2,4/12/2020,"Panguipulli, Region de los Rios, Chile","Panguipulli,+Region+de+los+Rios,+Chile",0,-39.6478656,-72.3521852,0,Los Rios,
,Rio Bueno,5,4/9/2020,"Rio Bueno, Region de Los Rios, Chile","Rio+Bueno,+Region+de+Los+Rios,+Chile",0,-40.3313422,-72.9485366,0,Los Rios,
214,San Fabian,6,4/7/2020,"San Fabian, Region de Nuble, Chile","San+Fabian,+Region+de+Nuble,+Chile",0,-36.55,-71.55,0,Nuble,
,Rio Bueno,10,4/12/2020,"Rio Bueno, Region de Los Rios, Chile","Rio+Bueno,+Region+de+Los+Rios,+Chile",0,-40.3313422,-72.9485366,0,Los Rios,
215,San Ignacio,6,4/7/2020,"San Ignacio, Region de Nuble, Chile","San+Ignacio,+Region+de+Nuble,+Chile",0,-36.533333,-72.433333,0,Nuble,
,Valdivia,82,4/9/2020,"Valdivia, Region de Los Rios, Chile","Valdivia,+Region+de+Los+Rios,+Chile",0,-39.8335811,-73.215417,0,Los Rios,
216,San Nicolas,11,4/7/2020,"San Nicolas, Region de Nuble, Chile","San+Nicolas,+Region+de+Nuble,+Chile",0,-36.5,-72.2167,0,Nuble,
,Valdivia,88,4/12/2020,"Valdivia, Region de Los Rios, Chile","Valdivia,+Region+de+Los+Rios,+Chile",0,-39.8335811,-73.215417,0,Los Rios,
218,Yungay,37,4/7/2020,"Yungay, Region de Nuble, Chile","Yungay,+Region+de+Nuble,+Chile",0,-37.1220156,-72.0131562,0,Nuble,
,Cabo de Hornos,13,4/9/2020,"Cabo de Hornos, Region de Magallanes, Chile","Cabo+de+Hornos,+Region+de+Magallanes,+Chile",0,-53.1423645,-70.9021098,0,Magallanes,
91,Chimbarongo,2,4/7/2020,"Chimbarongo, Region de Ohiggins, Chile","Chimbarongo,+Region+de+Ohiggins,+Chile",0,-34.7055157,-71.0583384,1,Ohiggins,11
,Cabo de Hornos,18,4/12/2020,"Cabo de Hornos, Region de Magallanes, Chile","Cabo+de+Hornos,+Region+de+Magallanes,+Chile",0,-53.1423645,-70.9021098,0,Magallanes,
146,Machali,8,4/7/2020,"Machali, Region de Del Libertador General Bernardo OHiggins, Chile","Machali,+Region+de+Del+Libertador+General+Bernardo+OHiggins,+Chile",0,-34.179452,-70.6565151,0,Ohiggins,
,Natales,6,4/9/2020,"Natales, Region de Magallanes, Chile","Natales,+Region+de+Magallanes,+Chile",0,-51.733333,-72.516667,0,Magallanes,
,Peumo,1,4/7/2020,"Peumo, Region de Ohiggins, Chile","Peumo,+Region+de+Ohiggins,+Chile",0,-34.3963207,-71.1788341,1,Ohiggins,11
,Natales,6,4/12/2020,"Natales, Region de Magallanes, Chile","Natales,+Region+de+Magallanes,+Chile",0,-51.733333,-72.516667,0,Magallanes,
,Placilla,1,4/7/2020,"Placilla, Region de Ohiggins, Chile","Placilla,+Region+de+Ohiggins,+Chile",0,-34.6364768,-71.1260258,1,Ohiggins,11
,Porvenir,3,4/9/2020,"Porvenir, Region de Magallanes, Chile","Porvenir,+Region+de+Magallanes,+Chile",0,-53.2937334,-70.3787038,0,Magallanes,
88,Quinta de Tilcoco,1,4/7/2020,"Quinta de Tilcoco, Region de Ohiggins, Chile","Quinta+de+Tilcoco,+Region+de+Ohiggins,+Chile",0,-34.3554003,-70.9704681,1,Ohiggins,11
,Porvenir,4,4/12/2020,"Porvenir, Region de Magallanes, Chile","Porvenir,+Region+de+Magallanes,+Chile",0,-53.2937334,-70.3787038,0,Magallanes,
162,Rancagua,15,4/7/2020,"Rancagua, Region de Del Libertador General Bernardo OHiggins, Chile","Rancagua,+Region+de+Del+Libertador+General+Bernardo+OHiggins,+Chile",0,-34.1701324,-70.7406259,0,Ohiggins,
,Punta Arenas,299,4/9/2020,"Punta Arenas, Region de Magallanes, Chile","Punta+Arenas,+Region+de+Magallanes,+Chile",0,-53.1638329,-70.9170683,0,Magallanes,
87,Rengo,1,4/7/2020,"Rengo, Region de Ohiggins, Chile","Rengo,+Region+de+Ohiggins,+Chile",0,-34.4028433,-70.8608394,1,Ohiggins,11
,Punta Arenas,387,4/12/2020,"Punta Arenas, Region de Magallanes, Chile","Punta+Arenas,+Region+de+Magallanes,+Chile",0,-53.1638329,-70.9170683,0,Magallanes,
86,Requinoa,3,4/7/2020,"Requinoa, Region de Ohiggins, Chile","Requinoa,+Region+de+Ohiggins,+Chile",0,-34.2883749,-70.815833,1,Ohiggins,11
,Cauquenes,4,4/9/2020,"Cauquenes, Region de Maule, Chile","Cauquenes,+Region+de+Maule,+Chile",0,-35.9676285,-72.3222331,0,Maule,
165,San Fernando,4,4/7/2020,"San Fernando, Region de Del Libertador General Bernardo OHiggins, Chile","San+Fernando,+Region+de+Del+Libertador+General+Bernardo+OHiggins,+Chile",0,-34.5858603,-70.9907801,0,Ohiggins,
,Cauquenes,4,4/12/2020,"Cauquenes, Region de Maule, Chile","Cauquenes,+Region+de+Maule,+Chile",0,-35.9676285,-72.3222331,0,Maule,
166,San Vicente,4,4/7/2020,"San Vicente, Region de Del Libertador General Bernardo OHiggins, Chile","San+Vicente,+Region+de+Del+Libertador+General+Bernardo+OHiggins,+Chile",0,-34.4349435,-71.0913748,0,Ohiggins,
,Colbun,5,4/9/2020,"Colbun, Region de Maule, Chile","Colbun,+Region+de+Maule,+Chile",0,-35.699248,-71.4146915,0,Maule,
,Santa Cruz,1,4/7/2020,"Santa Cruz, Region de Ohiggins, Chile","Santa+Cruz,+Region+de+Ohiggins,+Chile",0,-34.6345173,-71.3809101,1,Ohiggins,11
,Colbun,5,4/12/2020,"Colbun, Region de Maule, Chile","Colbun,+Region+de+Maule,+Chile",0,-35.699248,-71.4146915,0,Maule,
5,Alto Hospicio,6,4/7/2020,"Alto Hospicio, Region de Tarapaca, Chile","Alto+Hospicio,+Region+de+Tarapaca,+Chile",0,-20.2686722,-70.1049169,0,Tarapaca,
,Constitucion,5,4/9/2020,"Constitucion, Region de Maule, Chile","Constitucion,+Region+de+Maule,+Chile",0,-35.3333,-72.4167,0,Maule,
9,Iquique,16,4/7/2020,"Iquique, Region de Tarapaca, Chile","Iquique,+Region+de+Tarapaca,+Chile",0,-20.2307033,-70.1356692,0,Tarapaca,
,Constitucion,5,4/12/2020,"Constitucion, Region de Maule, Chile","Constitucion,+Region+de+Maule,+Chile",0,-35.3333,-72.4167,0,Maule,
,Pica,1,4/7/2020,"Pica, Region de Tarapaca, Chile","Pica,+Region+de+Tarapaca,+Chile",0,-20.4894623,-69.3392658,1,Tarapaca,12
,Curepto,3,4/12/2020,"Curepto, Region de Maule, Chile","Curepto,+Region+de+Maule,+Chile",0,-35.0942678,-72.0309559,0,Maule,
,Curico,17,4/9/2020,"Curico, Region de Maule, Chile","Curico,+Region+de+Maule,+Chile",0,-34.9779853,-71.2528803,0,Maule,
,Pozo Almonte,2,4/7/2020,"Pozo Almonte, Region de Tarapaca, Chile","Pozo+Almonte,+Region+de+Tarapaca,+Chile",0,-20.2575621,-69.7912014,1,Tarapaca,12
,Curico,20,4/12/2020,"Curico, Region de Maule, Chile","Curico,+Region+de+Maule,+Chile",0,-34.9779853,-71.2528803,0,Maule,
45,Algarrobo,8,4/7/2020,"Algarrobo, Region de Valparaiso, Chile","Algarrobo,+Region+de+Valparaiso,+Chile",0,-33.3647762,-71.6705534,0,Valparaiso,
,Linares,13,4/9/2020,"Linares, Region de Maule, Chile","Linares,+Region+de+Maule,+Chile",0,-35.846407,-71.5996137,0,Maule,
47,Calera,9,4/7/2020,"Calera, Region de Valparaiso, Chile","Calera,+Region+de+Valparaiso,+Chile",0,-32.7873428,-71.20732,0,Valparaiso,
,Linares,13,4/12/2020,"Linares, Region de Maule, Chile","Linares,+Region+de+Maule,+Chile",0,-35.846407,-71.5996137,0,Maule,
,Calle Larga,1,4/7/2020,"Calle Larga, Region de Valparaiso, Chile","Calle+Larga,+Region+de+Valparaiso,+Chile",0,-32.8570444,-70.6338702,1,Valparaiso,11
102,Longavi,2,4/9/2020,"Longavi, Region del Maule, Chile","Longavi,+Region+del+Maule,+Chile",0,-35.9636265,-71.6831251,0,Maule,10
,Cartagena,1,4/7/2020,"Cartagena, Region de Valparaiso, Chile","Cartagena,+Region+de+Valparaiso,+Chile",0,-33.5383949,-71.6159342,1,Valparaiso,11
102,Longavi,2,4/12/2020,"Longavi, Region del Maule, Chile","Longavi,+Region+del+Maule,+Chile",0,-35.9636265,-71.6831251,0,Maule,10
,Casa Blanca,2,4/7/2020,"Casa Blanca, Region de Valparaiso, Chile","Casa+Blanca,+Region+de+Valparaiso,+Chile",0,-33.3182828,-71.4070899,1,Valparaiso,11
,Maule,2,4/9/2020,"Maule, Region del Maule, Chile","Maule,+Region+del+Maule,+Chile",0,-35.5163603,-71.5723953,1,Maule,
77,Concon,3,4/7/2020,"Concon, Region de Valparaiso, Chile","Concon,+Region+de+Valparaiso,+Chile",0,-32.9299468,-71.5186065,1,Valparaiso,11
,Maule,4,4/12/2020,"Maule, Region del Maule, Chile","Maule,+Region+del+Maule,+Chile",0,-35.5163603,-71.5723953,0,Maule,
,El Quisco,1,4/7/2020,"El Quisco, Region de Valparaiso, Chile","El+Quisco,+Region+de+Valparaiso,+Chile",0,-33.3941975,-71.7215845,1,Valparaiso,11
,Molina,3,4/9/2020,"Molina, Region del Maule, Chile","Molina,+Region+del+Maule,+Chile",0,-35.1164987,-71.2829759,0,Maule,
80,El Tabo,1,4/7/2020,"El Tabo, Region de Valparaiso, Chile","El+Tabo,+Region+de+Valparaiso,+Chile",0,-33.4557162,-71.6669341,1,Valparaiso,11
,Molina,3,4/12/2020,"Molina, Region del Maule, Chile","Molina,+Region+del+Maule,+Chile",0,-35.1164987,-71.2829759,0,Maule,
56,Isla de Pascua,5,4/7/2020,"Isla de Pascua, Region de Valparaiso, Chile","Isla+de+Pascua,+Region+de+Valparaiso,+Chile",0,-27.112723,-109.3496865,0,Valparaiso,
,Parral,5,4/9/2020,"Parral, Region de Maule, Chile","Parral,+Region+de+Maule,+Chile",0,-36.1406484,-71.8227528,0,Maule,
73,La Cruz,2,4/7/2020,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,-32.8257881,-71.2360603,0,Valparaiso,11
,Parral,6,4/12/2020,"Parral, Region de Maule, Chile","Parral,+Region+de+Maule,+Chile",0,-36.1406484,-71.8227528,0,Maule,
70,La Ligua,2,4/7/2020,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,-32.4499018,-71.2325958,1,Valparaiso,11
,Pelluhue,1,4/9/2020,"Pelluhue, Region del Maule, Chile","Pelluhue,+Region+del+Maule,+Chile",0,-35.8141512,-72.5749979,0,Maule,
60,Limache,5,4/7/2020,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,-33.0012816,-71.268144,0,Valparaiso,
,Pelluhue,1,4/12/2020,"Pelluhue, Region del Maule, Chile","Pelluhue,+Region+del+Maule,+Chile",0,-35.8141512,-72.5749979,0,Maule,
,Llaillay,1,4/7/2020,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,-32.8393906,-70.9642851,1,Valparaiso,11
,Rauco,2,4/9/2020,"Rauco, Region del Maule, Chile","Rauco,+Region+del+Maule,+Chile",0,-34.9251155,-71.3234265,0,Maule,
62,Los Andes,6,4/7/2020,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,-32.8337995,-70.5972179,0,Valparaiso,
,Rauco,2,4/12/2020,"Rauco, Region del Maule, Chile","Rauco,+Region+del+Maule,+Chile",0,-34.9251155,-71.3234265,0,Maule,
,Papudo,1,4/7/2020,"Papudo, Region de Valparaiso, Chile","Papudo,+Region+de+Valparaiso,+Chile",0,-32.5064269,-71.4504948,1,Valparaiso,11
,Retiro,2,4/12/2020,"Retiro, Region del Maule, Chile","Retiro,+Region+del+Maule,+Chile",0,-36.0499818,-71.7754548,0,Maule,
,Rio Claro,2,4/9/2020,"Rio Claro, Region del Maule, Chile","Rio+Claro,+Region+del+Maule,+Chile",0,-35.2808267,-71.2599507,0,Maule,
67,Petorca,4,4/7/2020,"Petorca, Region de Valparaiso, Chile","Petorca,+Region+de+Valparaiso,+Chile",0,-32.25,-70.9333,0,Valparaiso,
,Rio Claro,3,4/12/2020,"Rio Claro, Region del Maule, Chile","Rio+Claro,+Region+del+Maule,+Chile",0,-35.2808267,-71.2599507,0,Maule,
71,Putaendo,2,4/7/2020,"Putaendo, Region de Valparaiso, Chile","Putaendo,+Region+de+Valparaiso,+Chile",0,-32.628461,-70.7177434,1,Valparaiso,11
,Romeral,3,4/9/2020,"Romeral, Region del Maule, Chile","Romeral,+Region+del+Maule,+Chile",0,-34.933333,-71.316667,1,Maule,
70,Quillota,13,4/7/2020,"Quillota, Region de Valparaiso, Chile","Quillota,+Region+de+Valparaiso,+Chile",0,-32.8803027,-71.2497156,0,Valparaiso,
,Romeral,3,4/12/2020,"Romeral, Region del Maule, Chile","Romeral,+Region+del+Maule,+Chile",0,-34.933333,-71.316667,0,Maule,
71,Quilpue,15,4/7/2020,"Quilpue, Region de Valparaiso, Chile","Quilpue,+Region+de+Valparaiso,+Chile",0,-33.0482707,-71.4408752,0,Valparaiso,
,Sagrada Familia,1,4/9/2020,"Sagrada Familia, Region del Maule, Chile","Sagrada+Familia,+Region+del+Maule,+Chile",0,-34.9973873,-71.346005,0,Maule,
76,Quintero,2,4/7/2020,"Quintero, Region de Valparaiso, Chile","Quintero,+Region+de+Valparaiso,+Chile",0,-32.7723101,-71.5333,1,Valparaiso,11
,Sagrada Familia,1,4/12/2020,"Sagrada Familia, Region del Maule, Chile","Sagrada+Familia,+Region+del+Maule,+Chile",0,-34.9973873,-71.346005,0,Maule,
74,San Antonio,9,4/7/2020,"San Antonio, Region de Valparaiso, Chile","San+Antonio,+Region+de+Valparaiso,+Chile",0,-33.5922807,-71.6055123,0,Valparaiso,
,San Javier,8,4/9/2020,"San Javier, Region de Maule, Chile","San+Javier,+Region+de+Maule,+Chile",0,-35.5957176,-71.729441,0,Maule,
76,San Felipe,6,4/7/2020,"San Felipe, Region de Valparaiso, Chile","San+Felipe,+Region+de+Valparaiso,+Chile",0,-32.75,-70.7208115,0,Valparaiso,
,San Javier,8,4/12/2020,"San Javier, Region de Maule, Chile","San+Javier,+Region+de+Maule,+Chile",0,-35.5957176,-71.729441,0,Maule,
72,Santa Maria,2,4/7/2020,"Santa Maria, Region de Valparaiso, Chile","Santa+Maria,+Region+de+Valparaiso,+Chile",0,-32.7502654,-70.6658292,1,Valparaiso,11
,San Rafael,1,4/9/2020,"San Rafael, Region del Maule, Chile","San+Rafael,+Region+del+Maule,+Chile",0,-35.3074391,-71.5322534,1,Maule,
78,Santo Domingo,5,4/7/2020,"Santo Domingo, Region de Valparaiso, Chile","Santo+Domingo,+Region+de+Valparaiso,+Chile",0,-33.635833,-71.628056,0,Valparaiso,
,San Rafael,2,4/12/2020,"San Rafael, Region del Maule, Chile","San+Rafael,+Region+del+Maule,+Chile",0,-35.3074391,-71.5322534,0,Maule,
79,Valparaiso,36,4/7/2020,"Valparaiso, Region de Valparaiso, Chile","Valparaiso,+Region+de+Valparaiso,+Chile",0,-33.047238,-71.6126885,0,Valparaiso,
,Talca,51,4/9/2020,"Talca, Region de Maule, Chile","Talca,+Region+de+Maule,+Chile",0,-35.4232444,-71.6484804,0,Maule,
80,Villa Alemana,12,4/7/2020,"Villa Alemana, Region de Valparaiso, Chile","Villa+Alemana,+Region+de+Valparaiso,+Chile",0,-33.0495006,-71.374603,0,Valparaiso,
,Teno,1,4/12/2020,"Teno, Region de Maule, Chile","Teno,+Region+de+Maule,+Chile",0,-34.8720797,-71.1733462,0,Maule,
,Talca,51,4/12/2020,"Talca, Region de Maule, Chile","Talca,+Region+de+Maule,+Chile",0,-35.4232444,-71.6484804,0,Maule,
81,Vina del Mar,66,4/7/2020,"Vina del Mar, Region de Valparaiso, Chile","Vina+del+Mar,+Region+de+Valparaiso,+Chile",0,-33.0153481,-71.5500276,0,Valparaiso,
,Buin,29,4/9/2020,"Buin, Region de Metropolitana, Chile","Buin,+Region+de+Metropolitana,+Chile",0,-33.7313897,-70.742431,0,Metropolitana,
,Buin,36,4/12/2020,"Buin, Region de Metropolitana, Chile","Buin,+Region+de+Metropolitana,+Chile",0,-33.7313897,-70.742431,0,Metropolitana,
,Calera de Tango,8,4/9/2020,"Calera de Tango, Region de Metropolitana, Chile","Calera+de+Tango,+Region+de+Metropolitana,+Chile",0,-33.6291031,-70.7686968,0,Metropolitana,
,Calera de Tango,10,4/12/2020,"Calera de Tango, Region de Metropolitana, Chile","Calera+de+Tango,+Region+de+Metropolitana,+Chile",0,-33.6291031,-70.7686968,0,Metropolitana,
,Cerrillos,21,4/9/2020,"Cerrillos, Region de Metropolitana, Chile","Cerrillos,+Region+de+Metropolitana,+Chile",0,-33.5010107,-70.7098735,0,Metropolitana,
,Cerrillos,29,4/12/2020,"Cerrillos, Region de Metropolitana, Chile","Cerrillos,+Region+de+Metropolitana,+Chile",0,-33.5010107,-70.7098735,0,Metropolitana,
,Cerro Navia,42,4/9/2020,"Cerro Navia, Region de Metropolitana, Chile","Cerro+Navia,+Region+de+Metropolitana,+Chile",0,-33.4218958,-70.7404531,0,Metropolitana,
,Cerro Navia,57,4/12/2020,"Cerro Navia, Region de Metropolitana, Chile","Cerro+Navia,+Region+de+Metropolitana,+Chile",0,-33.4218958,-70.7404531,0,Metropolitana,
,Colina,66,4/9/2020,"Colina, Region de Metropolitana, Chile","Colina,+Region+de+Metropolitana,+Chile",0,-33.2045451,-70.6759654,0,Metropolitana,
,Colina,74,4/12/2020,"Colina, Region de Metropolitana, Chile","Colina,+Region+de+Metropolitana,+Chile",0,-33.2045451,-70.6759654,0,Metropolitana,
,Conchali,47,4/9/2020,"Conchali, Region de Metropolitana, Chile","Conchali,+Region+de+Metropolitana,+Chile",0,-33.3846893,-70.6800213,0,Metropolitana,
,Conchali,52,4/12/2020,"Conchali, Region de Metropolitana, Chile","Conchali,+Region+de+Metropolitana,+Chile",0,-33.3846893,-70.6800213,0,Metropolitana,
,Curacavi,10,4/9/2020,"Curacavi, Region de Metropolitana, Chile","Curacavi,+Region+de+Metropolitana,+Chile",0,-33.4009037,-71.1267263,0,Metropolitana,
,Curacavi,13,4/12/2020,"Curacavi, Region de Metropolitana, Chile","Curacavi,+Region+de+Metropolitana,+Chile",0,-33.4009037,-71.1267263,0,Metropolitana,
,El Bosque,64,4/9/2020,"El Bosque, Region de Metropolitana, Chile","El+Bosque,+Region+de+Metropolitana,+Chile",0,-33.5589761,-70.6787503,0,Metropolitana,
,El Bosque,83,4/12/2020,"El Bosque, Region de Metropolitana, Chile","El+Bosque,+Region+de+Metropolitana,+Chile",0,-33.5589761,-70.6787503,0,Metropolitana,
,El Monte,9,4/9/2020,"El Monte, Region de Metropolitana, Chile","El+Monte,+Region+de+Metropolitana,+Chile",0,-33.6815281,-70.9853968,0,Metropolitana,
,El Monte,10,4/12/2020,"El Monte, Region de Metropolitana, Chile","El+Monte,+Region+de+Metropolitana,+Chile",0,-33.6815281,-70.9853968,0,Metropolitana,
,Estacion Central,61,4/9/2020,"Estacion Central, Region de Metropolitana, Chile","Estacion+Central,+Region+de+Metropolitana,+Chile",0,-33.4619178,-70.6985099,0,Metropolitana,
,Estacion Central,71,4/12/2020,"Estacion Central, Region de Metropolitana, Chile","Estacion+Central,+Region+de+Metropolitana,+Chile",0,-33.4619178,-70.6985099,0,Metropolitana,
,Huechuraba,38,4/9/2020,"Huechuraba, Region de Metropolitana, Chile","Huechuraba,+Region+de+Metropolitana,+Chile",0,-33.3742128,-70.6367425,0,Metropolitana,
,Huechuraba,48,4/12/2020,"Huechuraba, Region de Metropolitana, Chile","Huechuraba,+Region+de+Metropolitana,+Chile",0,-33.3742128,-70.6367425,0,Metropolitana,
,Independencia,37,4/9/2020,"Independencia, Region de Metropolitana, Chile","Independencia,+Region+de+Metropolitana,+Chile",0,-33.4155974,-70.6642603,0,Metropolitana,
,Independencia,52,4/12/2020,"Independencia, Region de Metropolitana, Chile","Independencia,+Region+de+Metropolitana,+Chile",0,-33.4155974,-70.6642603,0,Metropolitana,
,Isla de Maipo,10,4/9/2020,"Isla de Maipo, Region de Metropolitana, Chile","Isla+de+Maipo,+Region+de+Metropolitana,+Chile",0,-33.7464562,-70.9,0,Metropolitana,
,Isla de Maipo,10,4/12/2020,"Isla de Maipo, Region de Metropolitana, Chile","Isla+de+Maipo,+Region+de+Metropolitana,+Chile",0,-33.7464562,-70.9,0,Metropolitana,
,La Cisterna,34,4/9/2020,"La Cisterna, Region de Metropolitana, Chile","La+Cisterna,+Region+de+Metropolitana,+Chile",0,-33.5264495,-70.6613511,0,Metropolitana,
,La Cisterna,39,4/12/2020,"La Cisterna, Region de Metropolitana, Chile","La+Cisterna,+Region+de+Metropolitana,+Chile",0,-33.5264495,-70.6613511,0,Metropolitana,
,La Florida,126,4/9/2020,"La Florida, Region de Metropolitana, Chile","La+Florida,+Region+de+Metropolitana,+Chile",0,-33.5226882,-70.5987142,0,Metropolitana,
,La Florida,165,4/12/2020,"La Florida, Region de Metropolitana, Chile","La+Florida,+Region+de+Metropolitana,+Chile",0,-33.5226882,-70.5987142,0,Metropolitana,
,La Granja,36,4/9/2020,"La Granja, Region de Metropolitana, Chile","La+Granja,+Region+de+Metropolitana,+Chile",0,-33.5377931,-70.620678,0,Metropolitana,
,La Granja,46,4/12/2020,"La Granja, Region de Metropolitana, Chile","La+Granja,+Region+de+Metropolitana,+Chile",0,-33.5377931,-70.620678,0,Metropolitana,
,La Pintana,39,4/9/2020,"La Pintana, Region de Metropolitana, Chile","La+Pintana,+Region+de+Metropolitana,+Chile",0,-33.5855661,-70.6285838,0,Metropolitana,
,La Pintana,55,4/12/2020,"La Pintana, Region de Metropolitana, Chile","La+Pintana,+Region+de+Metropolitana,+Chile",0,-33.5855661,-70.6285838,0,Metropolitana,
,La Reina,52,4/9/2020,"La Reina, Region de Metropolitana, Chile","La+Reina,+Region+de+Metropolitana,+Chile",0,-33.4411269,-70.5340591,0,Metropolitana,
,La Reina,54,4/12/2020,"La Reina, Region de Metropolitana, Chile","La+Reina,+Region+de+Metropolitana,+Chile",0,-33.4411269,-70.5340591,0,Metropolitana,
,Lampa,26,4/9/2020,"Lampa, Region de Metropolitana, Chile","Lampa,+Region+de+Metropolitana,+Chile",0,-33.2827093,-70.879328,0,Metropolitana,
,Lampa,37,4/12/2020,"Lampa, Region de Metropolitana, Chile","Lampa,+Region+de+Metropolitana,+Chile",0,-33.2827093,-70.879328,0,Metropolitana,
,Las Condes,281,4/9/2020,"Las Condes, Region de Metropolitana, Chile","Las+Condes,+Region+de+Metropolitana,+Chile",0,-33.4079424,-70.5451063,0,Metropolitana,
,Las Condes,296,4/12/2020,"Las Condes, Region de Metropolitana, Chile","Las+Condes,+Region+de+Metropolitana,+Chile",0,-33.4079424,-70.5451063,0,Metropolitana,
,Lo Barnechea,110,4/9/2020,"Lo Barnechea, Region de Metropolitana, Chile","Lo+Barnechea,+Region+de+Metropolitana,+Chile",0,-33.352669,-70.518517,0,Metropolitana,
,Lo Barnechea,116,4/12/2020,"Lo Barnechea, Region de Metropolitana, Chile","Lo+Barnechea,+Region+de+Metropolitana,+Chile",0,-33.352669,-70.518517,0,Metropolitana,
,Lo Espejo,34,4/9/2020,"Lo Espejo, Region de Metropolitana, Chile","Lo+Espejo,+Region+de+Metropolitana,+Chile",0,-33.5220498,-70.690565,0,Metropolitana,
,Lo Espejo,48,4/12/2020,"Lo Espejo, Region de Metropolitana, Chile","Lo+Espejo,+Region+de+Metropolitana,+Chile",0,-33.5220498,-70.690565,0,Metropolitana,
,Lo Prado,35,4/9/2020,"Lo Prado, Region de Metropolitana, Chile","Lo+Prado,+Region+de+Metropolitana,+Chile",0,-33.4442688,-70.7233493,0,Metropolitana,
,Lo Prado,43,4/12/2020,"Lo Prado, Region de Metropolitana, Chile","Lo+Prado,+Region+de+Metropolitana,+Chile",0,-33.4442688,-70.7233493,0,Metropolitana,
,Macul,43,4/9/2020,"Macul, Region de Metropolitana, Chile","Macul,+Region+de+Metropolitana,+Chile",0,-33.4851471,-70.5992005,0,Metropolitana,
,Macul,49,4/12/2020,"Macul, Region de Metropolitana, Chile","Macul,+Region+de+Metropolitana,+Chile",0,-33.4851471,-70.5992005,0,Metropolitana,
,Maipu,167,4/9/2020,"Maipu, Region de Metropolitana, Chile","Maipu,+Region+de+Metropolitana,+Chile",0,-33.5105866,-70.7572607,0,Metropolitana,
,Maipu,203,4/12/2020,"Maipu, Region de Metropolitana, Chile","Maipu,+Region+de+Metropolitana,+Chile",0,-33.5105866,-70.7572607,0,Metropolitana,
,Melipilla,16,4/9/2020,"Melipilla, Region de Metropolitana, Chile","Melipilla,+Region+de+Metropolitana,+Chile",0,-33.6858668,-71.2180485,0,Metropolitana,
,Melipilla,17,4/12/2020,"Melipilla, Region de Metropolitana, Chile","Melipilla,+Region+de+Metropolitana,+Chile",0,-33.6858668,-71.2180485,0,Metropolitana,
,Nunoa,155,4/9/2020,"Nunoa, Region de Metropolitana, Chile","Nunoa,+Region+de+Metropolitana,+Chile",0,-33.4566678,-70.5978415,0,Metropolitana,
,Nunoa,171,4/12/2020,"Nunoa, Region de Metropolitana, Chile","Nunoa,+Region+de+Metropolitana,+Chile",0,-33.4566678,-70.5978415,0,Metropolitana,
,Padre Hurtado,20,4/9/2020,"Padre Hurtado, Region de Metropolitana, Chile","Padre+Hurtado,+Region+de+Metropolitana,+Chile",0,-33.5695362,-70.8156717,0,Metropolitana,
,Padre Hurtado,26,4/12/2020,"Padre Hurtado, Region de Metropolitana, Chile","Padre+Hurtado,+Region+de+Metropolitana,+Chile",0,-33.5695362,-70.8156717,0,Metropolitana,
,Paine,7,4/9/2020,"Paine, Region de Metropolitana, Chile","Paine,+Region+de+Metropolitana,+Chile",0,-33.8086235,-70.7392929,0,Metropolitana,
,Paine,8,4/12/2020,"Paine, Region de Metropolitana, Chile","Paine,+Region+de+Metropolitana,+Chile",0,-33.8086235,-70.7392929,0,Metropolitana,
