day,region,date,region_lat,region_lon,n_obs,n_obsSymp,n_obsAsymp,Deaths,Pop
95,Tarapaca,6/6/2020,-20.2141288,-70.140672,129,104.0,25.0,2,382773.0
95,Antofagasta,6/6/2020,-22.4457586,-68.9203724,109,105.0,4.0,5,691854.0
95,Atacama,6/6/2020,-27.384218100000005,-70.3308447,12,11.0,1.0,0,314709.0
95,Coquimbo,6/6/2020,-29.9682462,-71.339197,66,53.0,13.0,0,836096.0
95,Valparaiso,6/6/2020,-33.0097842,-71.5517663,314,295.0,19.0,3,1960170.0
95,Metropolitana,6/6/2020,-33.3923636,-70.608036,4128,3945.0,183.0,79,8125072.0
95,Ohiggins,6/6/2020,-34.1547941,-70.76876290000001,95,85.0,10.0,3,991063.0
95,Maule,6/6/2020,-35.4270536,-71.6483745,135,87.0,48.0,0,1131939.0
95,Nuble,6/6/2020,-36.60968629999999,-72.12799759999999,41,34.0,7.0,0,511551.0
95,Biobio,6/6/2020,-36.8249391,-73.04013379999999,111,83.0,28.0,0,1663696.0
95,Araucania,6/6/2020,-38.736996600000005,-72.6018527,33,26.0,7.0,1,1014343.0
95,Los Rios,6/6/2020,-39.8185499,-73.2417066,10,3.0,7.0,0,405835.0
95,Los Lagos,6/6/2020,-41.449172600000004,-72.9594584,17,15.0,2.0,0,891440.0
95,Aysen,6/6/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
95,Magallanes,6/6/2020,-53.14809720000001,-70.9503614,9,9.0,0.0,0,178362.0
96,Arica y Parinacota,6/7/2020,-18.4781181,-70.3141952,31,31.0,0.0,-1,252110.0
96,Tarapaca,6/7/2020,-20.2141288,-70.140672,156,119.0,37.0,5,382773.0
96,Antofagasta,6/7/2020,-22.4457586,-68.9203724,121,106.0,15.0,-3,691854.0
96,Atacama,6/7/2020,-27.384218100000005,-70.3308447,25,12.0,13.0,0,314709.0
96,Coquimbo,6/7/2020,-29.9682462,-71.339197,92,84.0,8.0,-1,836096.0
96,Valparaiso,6/7/2020,-33.0097842,-71.5517663,282,255.0,27.0,-8,1960170.0
96,Metropolitana,6/7/2020,-33.3923636,-70.608036,5268,4797.0,471.0,700,8125072.0
96,Ohiggins,6/7/2020,-34.1547941,-70.76876290000001,72,56.0,16.0,-5,991063.0
96,Maule,6/7/2020,-35.4270536,-71.6483745,140,116.0,24.0,-6,1131939.0
96,Nuble,6/7/2020,-36.60968629999999,-72.12799759999999,20,19.0,1.0,-6,511551.0
96,Biobio,6/7/2020,-36.8249391,-73.04013379999999,105,87.0,18.0,-2,1663696.0
96,Araucania,6/7/2020,-38.736996600000005,-72.6018527,56,47.0,9.0,-18,1014343.0
96,Los Rios,6/7/2020,-39.8185499,-73.2417066,17,15.0,2.0,0,405835.0
96,Los Lagos,6/7/2020,-41.449172600000004,-72.9594584,18,14.0,4.0,-1,891440.0
96,Aysen,6/7/2020,-45.2066761,-72.6862988,1,1.0,0.0,0,107297.0
96,Magallanes,6/7/2020,-53.14809720000001,-70.9503614,1,1.0,0.0,-5,178362.0
97,Arica y Parinacota,6/8/2020,-18.4781181,-70.3141952,24,17.0,7.0,0,252110.0
97,Tarapaca,6/8/2020,-20.2141288,-70.140672,142,133.0,9.0,0,382773.0
97,Antofagasta,6/8/2020,-22.4457586,-68.9203724,91,80.0,11.0,1,691854.0
97,Atacama,6/8/2020,-27.384218100000005,-70.3308447,33,24.0,9.0,0,314709.0
97,Coquimbo,6/8/2020,-29.9682462,-71.339197,133,120.0,13.0,1,836096.0
97,Valparaiso,6/8/2020,-33.0097842,-71.5517663,287,247.0,40.0,2,1960170.0
97,Metropolitana,6/8/2020,-33.3923636,-70.608036,3674,3349.0,325.0,66,8125072.0
97,Ohiggins,6/8/2020,-34.1547941,-70.76876290000001,72,64.0,8.0,2,991063.0
97,Maule,6/8/2020,-35.4270536,-71.6483745,67,51.0,16.0,0,1131939.0
97,Nuble,6/8/2020,-36.60968629999999,-72.12799759999999,62,58.0,4.0,0,511551.0
97,Biobio,6/8/2020,-36.8249391,-73.04013379999999,56,51.0,5.0,0,1663696.0
97,Araucania,6/8/2020,-38.736996600000005,-72.6018527,33,26.0,7.0,1,1014343.0
97,Los Rios,6/8/2020,-39.8185499,-73.2417066,8,4.0,4.0,0,405835.0
97,Los Lagos,6/8/2020,-41.449172600000004,-72.9594584,7,7.0,0.0,0,891440.0
97,Aysen,6/8/2020,-45.2066761,-72.6862988,1,0.0,1.0,0,107297.0
97,Magallanes,6/8/2020,-53.14809720000001,-70.9503614,6,6.0,0.0,1,178362.0
98,Arica y Parinacota,6/9/2020,-18.4781181,-70.3141952,40,39.0,1.0,0,252110.0
98,Tarapaca,6/9/2020,-20.2141288,-70.140672,99,89.0,10.0,0,382773.0
98,Antofagasta,6/9/2020,-22.4457586,-68.9203724,157,134.0,23.0,0,691854.0
98,Atacama,6/9/2020,-27.384218100000005,-70.3308447,9,7.0,2.0,0,314709.0
98,Coquimbo,6/9/2020,-29.9682462,-71.339197,52,43.0,9.0,0,836096.0
98,Valparaiso,6/9/2020,-33.0097842,-71.5517663,242,223.0,19.0,0,1960170.0
98,Metropolitana,6/9/2020,-33.3923636,-70.608036,2990,2789.0,201.0,18,8125072.0
98,Ohiggins,6/9/2020,-34.1547941,-70.76876290000001,62,57.0,5.0,1,991063.0
98,Maule,6/9/2020,-35.4270536,-71.6483745,113,92.0,21.0,0,1131939.0
98,Nuble,6/9/2020,-36.60968629999999,-72.12799759999999,32,22.0,10.0,0,511551.0
98,Biobio,6/9/2020,-36.8249391,-73.04013379999999,43,37.0,6.0,0,1663696.0
98,Araucania,6/9/2020,-38.736996600000005,-72.6018527,35,28.0,7.0,0,1014343.0
98,Los Rios,6/9/2020,-39.8185499,-73.2417066,21,18.0,3.0,0,405835.0
98,Los Lagos,6/9/2020,-41.449172600000004,-72.9594584,18,9.0,9.0,0,891440.0
98,Aysen,6/9/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
98,Magallanes,6/9/2020,-53.14809720000001,-70.9503614,0,0.0,0.0,0,178362.0
99,Arica y Parinacota,6/10/2020,-18.4781181,-70.3141952,16,16.0,0.0,2,252110.0
99,Tarapaca,6/10/2020,-20.2141288,-70.140672,100,79.0,21.0,11,382773.0
99,Antofagasta,6/10/2020,-22.4457586,-68.9203724,157,143.0,14.0,11,691854.0
99,Atacama,6/10/2020,-27.384218100000005,-70.3308447,17,14.0,3.0,0,314709.0
99,Coquimbo,6/10/2020,-29.9682462,-71.339197,81,78.0,3.0,1,836096.0
99,Valparaiso,6/10/2020,-33.0097842,-71.5517663,223,198.0,25.0,14,1960170.0
99,Metropolitana,6/10/2020,-33.3923636,-70.608036,4620,4235.0,385.0,147,8125072.0
99,Ohiggins,6/10/2020,-34.1547941,-70.76876290000001,125,117.0,8.0,3,991063.0
99,Maule,6/10/2020,-35.4270536,-71.6483745,151,123.0,28.0,0,1131939.0
99,Nuble,6/10/2020,-36.60968629999999,-72.12799759999999,32,24.0,8.0,2,511551.0
99,Biobio,6/10/2020,-36.8249391,-73.04013379999999,152,138.0,14.0,0,1663696.0
99,Araucania,6/10/2020,-38.736996600000005,-72.6018527,43,42.0,1.0,1,1014343.0
99,Los Rios,6/10/2020,-39.8185499,-73.2417066,6,6.0,0.0,0,405835.0
99,Los Lagos,6/10/2020,-41.449172600000004,-72.9594584,13,12.0,1.0,0,891440.0
99,Aysen,6/10/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
99,Magallanes,6/10/2020,-53.14809720000001,-70.9503614,1,1.0,0.0,0,178362.0
100,Arica y Parinacota,6/11/2020,-18.4781181,-70.3141952,37,35.0,2.0,0,252110.0
100,Tarapaca,6/11/2020,-20.2141288,-70.140672,105,92.0,13.0,0,382773.0
100,Antofagasta,6/11/2020,-22.4457586,-68.9203724,194,179.0,15.0,1,691854.0
100,Atacama,6/11/2020,-27.384218100000005,-70.3308447,24,22.0,2.0,0,314709.0
100,Coquimbo,6/11/2020,-29.9682462,-71.339197,89,75.0,14.0,1,836096.0
100,Valparaiso,6/11/2020,-33.0097842,-71.5517663,251,216.0,35.0,8,1960170.0
100,Metropolitana,6/11/2020,-33.3923636,-70.608036,4389,4039.0,350.0,158,8125072.0
100,Ohiggins,6/11/2020,-34.1547941,-70.76876290000001,110,98.0,12.0,2,991063.0
100,Maule,6/11/2020,-35.4270536,-71.6483745,120,105.0,15.0,1,1131939.0
100,Nuble,6/11/2020,-36.60968629999999,-72.12799759999999,57,52.0,5.0,0,511551.0
100,Biobio,6/11/2020,-36.8249391,-73.04013379999999,128,106.0,22.0,1,1663696.0
100,Araucania,6/11/2020,-38.736996600000005,-72.6018527,47,34.0,13.0,1,1014343.0
100,Los Rios,6/11/2020,-39.8185499,-73.2417066,10,9.0,1.0,0,405835.0
100,Los Lagos,6/11/2020,-41.449172600000004,-72.9594584,21,18.0,3.0,0,891440.0
100,Aysen,6/11/2020,-45.2066761,-72.6862988,1,1.0,0.0,0,107297.0
100,Magallanes,6/11/2020,-53.14809720000001,-70.9503614,13,8.0,5.0,0,178362.0
101,Arica y Parinacota,6/12/2020,-18.4781181,-70.3141952,44,39.0,5.0,0,252110.0
101,Tarapaca,6/12/2020,-20.2141288,-70.140672,127,91.0,36.0,2,382773.0
101,Antofagasta,6/12/2020,-22.4457586,-68.9203724,132,119.0,13.0,8,691854.0
101,Atacama,6/12/2020,-27.384218100000005,-70.3308447,24,20.0,4.0,0,314709.0
101,Coquimbo,6/12/2020,-29.9682462,-71.339197,93,79.0,14.0,0,836096.0
101,Valparaiso,6/12/2020,-33.0097842,-71.5517663,306,284.0,22.0,11,1960170.0
101,Metropolitana,6/12/2020,-33.3923636,-70.608036,5559,5174.0,385.0,195,8125072.0
101,Ohiggins,6/12/2020,-34.1547941,-70.76876290000001,77,72.0,5.0,2,991063.0
101,Maule,6/12/2020,-35.4270536,-71.6483745,131,116.0,15.0,0,1131939.0
101,Nuble,6/12/2020,-36.60968629999999,-72.12799759999999,45,42.0,3.0,0,511551.0
101,Biobio,6/12/2020,-36.8249391,-73.04013379999999,129,114.0,15.0,2,1663696.0
101,Araucania,6/12/2020,-38.736996600000005,-72.6018527,44,35.0,9.0,1,1014343.0
101,Los Rios,6/12/2020,-39.8185499,-73.2417066,17,14.0,3.0,1,405835.0
101,Los Lagos,6/12/2020,-41.449172600000004,-72.9594584,21,14.0,7.0,0,891440.0
101,Aysen,6/12/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
101,Magallanes,6/12/2020,-53.14809720000001,-70.9503614,5,4.0,1.0,0,178362.0
102,Arica y Parinacota,6/13/2020,-18.4781181,-70.3141952,51,37.0,14.0,0,252110.0
102,Tarapaca,6/13/2020,-20.2141288,-70.140672,181,152.0,29.0,4,382773.0
102,Antofagasta,6/13/2020,-22.4457586,-68.9203724,153,141.0,12.0,2,691854.0
102,Atacama,6/13/2020,-27.384218100000005,-70.3308447,23,16.0,7.0,0,314709.0
102,Coquimbo,6/13/2020,-29.9682462,-71.339197,74,66.0,8.0,1,836096.0
102,Valparaiso,6/13/2020,-33.0097842,-71.5517663,356,332.0,24.0,2,1960170.0
102,Metropolitana,6/13/2020,-33.3923636,-70.608036,5057,4708.0,349.0,213,8125072.0
102,Ohiggins,6/13/2020,-34.1547941,-70.76876290000001,159,149.0,10.0,2,991063.0
102,Maule,6/13/2020,-35.4270536,-71.6483745,153,118.0,35.0,1,1131939.0
102,Nuble,6/13/2020,-36.60968629999999,-72.12799759999999,19,17.0,2.0,2,511551.0
102,Biobio,6/13/2020,-36.8249391,-73.04013379999999,166,149.0,17.0,2,1663696.0
102,Araucania,6/13/2020,-38.736996600000005,-72.6018527,66,51.0,15.0,1,1014343.0
102,Los Rios,6/13/2020,-39.8185499,-73.2417066,8,5.0,3.0,0,405835.0
102,Los Lagos,6/13/2020,-41.449172600000004,-72.9594584,25,19.0,6.0,1,891440.0
102,Aysen,6/13/2020,-45.2066761,-72.6862988,2,2.0,0.0,0,107297.0
102,Magallanes,6/13/2020,-53.14809720000001,-70.9503614,16,7.0,9.0,0,178362.0
103,Arica y Parinacota,6/14/2020,-18.4781181,-70.3141952,47,45.0,2.0,1,252110.0
103,Tarapaca,6/14/2020,-20.2141288,-70.140672,141,119.0,22.0,6,382773.0
103,Antofagasta,6/14/2020,-22.4457586,-68.9203724,248,231.0,17.0,5,691854.0
103,Atacama,6/14/2020,-27.384218100000005,-70.3308447,12,11.0,1.0,0,314709.0
103,Coquimbo,6/14/2020,-29.9682462,-71.339197,44,35.0,9.0,2,836096.0
103,Valparaiso,6/14/2020,-33.0097842,-71.5517663,231,213.0,18.0,5,1960170.0
103,Metropolitana,6/14/2020,-33.3923636,-70.608036,5647,5264.0,383.0,197,8125072.0
103,Ohiggins,6/14/2020,-34.1547941,-70.76876290000001,139,116.0,23.0,1,991063.0
103,Maule,6/14/2020,-35.4270536,-71.6483745,153,121.0,32.0,3,1131939.0
103,Nuble,6/14/2020,-36.60968629999999,-72.12799759999999,41,39.0,2.0,0,511551.0
103,Biobio,6/14/2020,-36.8249391,-73.04013379999999,132,111.0,21.0,2,1663696.0
103,Araucania,6/14/2020,-38.736996600000005,-72.6018527,30,26.0,4.0,0,1014343.0
103,Los Rios,6/14/2020,-39.8185499,-73.2417066,10,2.0,8.0,0,405835.0
103,Los Lagos,6/14/2020,-41.449172600000004,-72.9594584,33,24.0,9.0,0,891440.0
103,Aysen,6/14/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
103,Magallanes,6/14/2020,-53.14809720000001,-70.9503614,30,11.0,19.0,0,178362.0
104,Arica y Parinacota,6/15/2020,-18.4781181,-70.3141952,30,30,0,0,
104,Tarapaca,6/15/2020,-20.2141288,-70.140672,113,90,23,0,
104,Antofagasta,6/15/2020,-22.4457586,-68.9203724,270,244,26,0,
104,Atacama,6/15/2020,-27.384218100000005,-70.3308447,36,23,13,0,
104,Coquimbo,6/15/2020,-29.9682462,-71.339197,120,96,24,0,
104,Valparaiso,6/15/2020,-33.0097842,-71.5517663,254,230,24,1,
104,Metropolitana,6/15/2020,-33.3923636,-70.608036,3882,3.596,286,35,
104,Ohiggins,6/15/2020,-34.1547941,-70.76876290000001,85,77,8,2,
104,Maule,6/15/2020,-35.4270536,-71.6483745,94,84,10,0,
104,Nuble,6/15/2020,-36.60968629999999,-72.12799759999999,54,49,5,0,
104,Biobio,6/15/2020,-36.8249391,-73.04013379999999,59,38,21,1,
104,Araucania,6/15/2020,-38.736996600000005,-72.6018527,53,48,5,0,
104,Los Rios,6/15/2020,-39.8185499,-73.2417066,32,18,14,0,
104,Los Lagos,6/15/2020,-41.449172600000004,-72.9594584,27,24,3,0,
104,Aysen,6/15/2020,-45.2066761,-72.6862988,2,2,0,0,
104,Magallanes,6/15/2020,-53.14809720000001,-70.9503614,32,11,21,0,
