region,comuna,date,WeeklyCases,week,CumCases,Pop
Los Lagos,Curaco de Velez,Week 8: 04/12 to 04/18,0,8,0,4066
Los Lagos,Curaco de Velez,Week 7: 04/05 to 04/11,0,7,0,4066
Los Lagos,Curaco de Velez,Week 12: 05/10 to 05/16,0,12,0,4066
Los Lagos,Curaco de Velez,Week 2: 03/01 to 03/07,0,2,0,4066
Los Lagos,Curaco de Velez,Week 1: 02/23 to 02/29,0,1,0,4066
Los Lagos,Curaco de Velez,Week 9: 04/19 to 04/25,0,9,0,4066
Los Lagos,Curaco de Velez,Week 11: 05/03 to 05/09,0,11,0,4066
Los Lagos,Curaco de Velez,Week 3: 03/08 to 03/14,0,3,0,4066
Biobio,Curanilahue,Week 8: 04/12 to 04/18,0,8,0,33892
Biobio,Curanilahue,Week 9: 04/19 to 04/25,0,9,0,33892
Biobio,Curanilahue,Week 7: 04/05 to 04/11,0,7,0,33892
Biobio,Curanilahue,Week 4: 03/15 to 03/21,0,4,0,33892
Biobio,Curanilahue,Week 6: 03/29 to 04/04,0,6,0,33892
Biobio,Curanilahue,Week 14: 05/24 to 05/30,0,14,0,33892
Biobio,Curanilahue,Week 12: 05/10 to 05/16,0,12,0,33892
Biobio,Curanilahue,Week 5: 03/22 to 03/28,0,5,0,33892
Biobio,Curanilahue,Week 16: 06/07 to 06/13,0,16,0,33892
Biobio,Curanilahue,Week 10: 04/26 to 05/02,0,10,0,33892
Biobio,Curanilahue,Week 1: 02/23 to 02/29,0,1,0,33892
Biobio,Curanilahue,Week 13: 05/17 to 05/23,0,13,0,33892
Biobio,Curanilahue,Week 11: 05/03 to 05/09,0,11,0,33892
Biobio,Curanilahue,Week 15: 05/31 to 06/06,0,15,0,33892
Biobio,Curanilahue,Week 2: 03/01 to 03/07,0,2,0,33892
Biobio,Curanilahue,Week 0: 02/16 to 02/22,0,0,0,33892
Biobio,Curanilahue,Week 3: 03/08 to 03/14,0,3,0,33892
Araucania,Curarrehue,Week 11: 05/03 to 05/09,0,11,0,7802
Araucania,Curarrehue,Week 8: 04/12 to 04/18,0,8,0,7802
Araucania,Curarrehue,Week 0: 02/16 to 02/22,0,0,0,7802
Araucania,Curarrehue,Week 7: 04/05 to 04/11,0,7,0,7802
Araucania,Curarrehue,Week 6: 03/29 to 04/04,0,6,0,7802
Araucania,Curarrehue,Week 14: 05/24 to 05/30,0,14,0,7802
Araucania,Curarrehue,Week 12: 05/10 to 05/16,0,12,0,7802
Araucania,Curarrehue,Week 2: 03/01 to 03/07,0,2,0,7802
Araucania,Curarrehue,Week 15: 05/31 to 06/06,0,15,0,7802
Araucania,Curarrehue,Week 3: 03/08 to 03/14,0,3,0,7802
Araucania,Curarrehue,Week 13: 05/17 to 05/23,0,13,0,7802
Araucania,Curarrehue,Week 10: 04/26 to 05/02,0,10,0,7802
Araucania,Curarrehue,Week 4: 03/15 to 03/21,0,4,0,7802
Araucania,Curarrehue,Week 16: 06/07 to 06/13,0,16,0,7802
Araucania,Curarrehue,Week 1: 02/23 to 02/29,0,1,0,7802
Araucania,Curarrehue,Week 9: 04/19 to 04/25,0,9,0,7802
Araucania,Curarrehue,Week 5: 03/22 to 03/28,0,5,0,7802
Maule,Curepto,Week 1: 02/23 to 02/29,0,1,0,9426
Maule,Curepto,Week 5: 03/22 to 03/28,0,5,0,9426
Maule,Curepto,Week 14: 05/24 to 05/30,0,14,0,9426
Maule,Curepto,Week 13: 05/17 to 05/23,0,13,0,9426
Maule,Curepto,Week 11: 05/03 to 05/09,0,11,0,9426
Maule,Curepto,Week 7: 04/05 to 04/11,0,7,0,9426
Maule,Curepto,Week 6: 03/29 to 04/04,0,6,0,9426
Maule,Curepto,Week 8: 04/12 to 04/18,0,8,0,9426
Maule,Curepto,Week 10: 04/26 to 05/02,0,10,0,9426
Maule,Curepto,Week 2: 03/01 to 03/07,0,2,0,9426
Maule,Curepto,Week 0: 02/16 to 02/22,0,0,0,9426
Maule,Curepto,Week 9: 04/19 to 04/25,0,9,0,9426
Maule,Curepto,Week 15: 05/31 to 06/06,0,15,0,9426
Maule,Curepto,Week 3: 03/08 to 03/14,0,3,0,9426
Maule,Curepto,Week 4: 03/15 to 03/21,0,4,0,9426
Maule,Curepto,Week 16: 06/07 to 06/13,0,16,0,9426
Maule,Curepto,Week 12: 05/10 to 05/16,0,12,0,9426
Maule,Curico,Week 13: 05/17 to 05/23,0,13,0,163626
Maule,Curico,Week 0: 02/16 to 02/22,0,0,0,163626
Maule,Curico,Week 10: 04/26 to 05/02,0,10,0,163626
Maule,Curico,Week 11: 05/03 to 05/09,0,11,0,163626
Maule,Curico,Week 14: 05/24 to 05/30,0,14,0,163626
Maule,Curico,Week 1: 02/23 to 02/29,0,1,0,163626
Maule,Curico,Week 15: 05/31 to 06/06,0,15,0,163626
Maule,Curico,Week 5: 03/22 to 03/28,0,5,0,163626
Maule,Curico,Week 3: 03/08 to 03/14,0,3,0,163626
Maule,Curico,Week 8: 04/12 to 04/18,0,8,0,163626
Maule,Curico,Week 7: 04/05 to 04/11,0,7,0,163626
Maule,Curico,Week 9: 04/19 to 04/25,0,9,0,163626
Maule,Curico,Week 16: 06/07 to 06/13,0,16,0,163626
Maule,Curico,Week 6: 03/29 to 04/04,0,6,0,163626
Maule,Curico,Week 12: 05/10 to 05/16,0,12,0,163626
Maule,Curico,Week 4: 03/15 to 03/21,0,4,0,163626
Maule,Curico,Week 2: 03/01 to 03/07,0,2,0,163626
Los Lagos,Dalcahue,Week 13: 05/17 to 05/23,0,13,0,15069
Los Lagos,Dalcahue,Week 10: 04/26 to 05/02,0,10,0,15069
Los Lagos,Dalcahue,Week 9: 04/19 to 04/25,0,9,0,15069
Los Lagos,Dalcahue,Week 16: 06/07 to 06/13,0,16,0,15069
Los Lagos,Dalcahue,Week 3: 03/08 to 03/14,0,3,0,15069
Los Lagos,Dalcahue,Week 4: 03/15 to 03/21,0,4,0,15069
Los Lagos,Dalcahue,Week 5: 03/22 to 03/28,0,5,0,15069
Los Lagos,Dalcahue,Week 14: 05/24 to 05/30,0,14,0,15069
Los Lagos,Dalcahue,Week 15: 05/31 to 06/06,0,15,0,15069
Los Lagos,Dalcahue,Week 1: 02/23 to 02/29,0,1,0,15069
Los Lagos,Dalcahue,Week 6: 03/29 to 04/04,0,6,0,15069
Los Lagos,Dalcahue,Week 11: 05/03 to 05/09,0,11,0,15069
Los Lagos,Dalcahue,Week 12: 05/10 to 05/16,0,12,0,15069
Los Lagos,Dalcahue,Week 8: 04/12 to 04/18,0,8,0,15069
Los Lagos,Dalcahue,Week 0: 02/16 to 02/22,0,0,0,15069
Los Lagos,Dalcahue,Week 2: 03/01 to 03/07,0,2,0,15069
Los Lagos,Dalcahue,Week 7: 04/05 to 04/11,0,7,0,15069
Atacama,Diego de Almagro,Week 11: 05/03 to 05/09,0,11,0,14358
Atacama,Diego de Almagro,Week 15: 05/31 to 06/06,0,15,0,14358
Atacama,Diego de Almagro,Week 16: 06/07 to 06/13,0,16,0,14358
Atacama,Diego de Almagro,Week 0: 02/16 to 02/22,0,0,0,14358
Atacama,Diego de Almagro,Week 8: 04/12 to 04/18,0,8,0,14358
Atacama,Diego de Almagro,Week 7: 04/05 to 04/11,0,7,0,14358
Atacama,Diego de Almagro,Week 5: 03/22 to 03/28,0,5,0,14358
Atacama,Diego de Almagro,Week 1: 02/23 to 02/29,0,1,0,14358
Atacama,Diego de Almagro,Week 10: 04/26 to 05/02,0,10,0,14358
Atacama,Diego de Almagro,Week 14: 05/24 to 05/30,0,14,0,14358
Atacama,Diego de Almagro,Week 2: 03/01 to 03/07,0,2,0,14358
Atacama,Diego de Almagro,Week 13: 05/17 to 05/23,0,13,0,14358
Atacama,Diego de Almagro,Week 9: 04/19 to 04/25,0,9,0,14358
Atacama,Diego de Almagro,Week 4: 03/15 to 03/21,0,4,0,14358
Atacama,Diego de Almagro,Week 6: 03/29 to 04/04,0,6,0,14358
Atacama,Diego de Almagro,Week 12: 05/10 to 05/16,0,12,0,14358
Atacama,Diego de Almagro,Week 3: 03/08 to 03/14,0,3,0,14358
Ohiggins,Donihue,Week 9: 04/19 to 04/25,0,9,0,22700
Ohiggins,Donihue,Week 12: 05/10 to 05/16,0,12,0,22700
Ohiggins,Donihue,Week 1: 02/23 to 02/29,0,1,0,22700
Ohiggins,Donihue,Week 15: 05/31 to 06/06,0,15,0,22700
Ohiggins,Donihue,Week 14: 05/24 to 05/30,0,14,0,22700
Ohiggins,Donihue,Week 6: 03/29 to 04/04,0,6,0,22700
Ohiggins,Donihue,Week 13: 05/17 to 05/23,0,13,0,22700
Ohiggins,Donihue,Week 0: 02/16 to 02/22,0,0,0,22700
Ohiggins,Donihue,Week 11: 05/03 to 05/09,0,11,0,22700
Ohiggins,Donihue,Week 2: 03/01 to 03/07,0,2,0,22700
Ohiggins,Donihue,Week 3: 03/08 to 03/14,0,3,0,22700
Ohiggins,Donihue,Week 4: 03/15 to 03/21,0,4,0,22700
Ohiggins,Donihue,Week 5: 03/22 to 03/28,0,5,0,22700
Ohiggins,Donihue,Week 8: 04/12 to 04/18,0,8,0,22700
Ohiggins,Donihue,Week 10: 04/26 to 05/02,0,10,0,22700
Ohiggins,Donihue,Week 16: 06/07 to 06/13,0,16,0,22700
Ohiggins,Donihue,Week 7: 04/05 to 04/11,0,7,0,22700
Metropolitana,El Bosque,Week 6: 03/29 to 04/04,0,6,0,172000
Metropolitana,El Bosque,Week 1: 02/23 to 02/29,0,1,0,172000
Metropolitana,El Bosque,Week 3: 03/08 to 03/14,0,3,0,172000
Metropolitana,El Bosque,Week 10: 04/26 to 05/02,0,10,0,172000
Metropolitana,El Bosque,Week 12: 05/10 to 05/16,0,12,0,172000
Metropolitana,El Bosque,Week 4: 03/15 to 03/21,0,4,0,172000
Metropolitana,El Bosque,Week 14: 05/24 to 05/30,0,14,0,172000
Metropolitana,El Bosque,Week 11: 05/03 to 05/09,0,11,0,172000
Metropolitana,El Bosque,Week 8: 04/12 to 04/18,0,8,0,172000
Metropolitana,El Bosque,Week 2: 03/01 to 03/07,0,2,0,172000
Metropolitana,El Bosque,Week 0: 02/16 to 02/22,0,0,0,172000
Metropolitana,El Bosque,Week 16: 06/07 to 06/13,0,16,0,172000
Metropolitana,El Bosque,Week 9: 04/19 to 04/25,0,9,0,172000
Metropolitana,El Bosque,Week 13: 05/17 to 05/23,0,13,0,172000
Metropolitana,El Bosque,Week 5: 03/22 to 03/28,0,5,0,172000
Metropolitana,El Bosque,Week 15: 05/31 to 06/06,0,15,0,172000
Metropolitana,El Bosque,Week 7: 04/05 to 04/11,0,7,0,172000
Nuble,El Carmen,Week 11: 05/03 to 05/09,0,11,0,12334
Nuble,El Carmen,Week 1: 02/23 to 02/29,0,1,0,12334
Nuble,El Carmen,Week 15: 05/31 to 06/06,0,15,0,12334
Nuble,El Carmen,Week 16: 06/07 to 06/13,0,16,0,12334
Nuble,El Carmen,Week 9: 04/19 to 04/25,0,9,0,12334
Nuble,El Carmen,Week 10: 04/26 to 05/02,0,10,0,12334
Nuble,El Carmen,Week 12: 05/10 to 05/16,0,12,0,12334
Nuble,El Carmen,Week 7: 04/05 to 04/11,0,7,0,12334
Nuble,El Carmen,Week 0: 02/16 to 02/22,0,0,0,12334
Nuble,El Carmen,Week 3: 03/08 to 03/14,0,3,0,12334
Nuble,El Carmen,Week 13: 05/17 to 05/23,0,13,0,12334
Nuble,El Carmen,Week 4: 03/15 to 03/21,0,4,0,12334
Nuble,El Carmen,Week 14: 05/24 to 05/30,0,14,0,12334
Nuble,El Carmen,Week 8: 04/12 to 04/18,0,8,0,12334
Nuble,El Carmen,Week 5: 03/22 to 03/28,0,5,0,12334
Nuble,El Carmen,Week 6: 03/29 to 04/04,0,6,0,12334
Nuble,El Carmen,Week 2: 03/01 to 03/07,0,2,0,12334
Metropolitana,El Monte,Week 15: 05/31 to 06/06,0,15,0,40014
Metropolitana,El Monte,Week 6: 03/29 to 04/04,0,6,0,40014
Metropolitana,El Monte,Week 10: 04/26 to 05/02,0,10,0,40014
Metropolitana,El Monte,Week 14: 05/24 to 05/30,0,14,0,40014
Metropolitana,El Monte,Week 5: 03/22 to 03/28,0,5,0,40014
Metropolitana,El Monte,Week 1: 02/23 to 02/29,0,1,0,40014
Metropolitana,El Monte,Week 3: 03/08 to 03/14,0,3,0,40014
Metropolitana,El Monte,Week 8: 04/12 to 04/18,0,8,0,40014
Metropolitana,El Monte,Week 0: 02/16 to 02/22,0,0,0,40014
Metropolitana,El Monte,Week 2: 03/01 to 03/07,0,2,0,40014
Metropolitana,El Monte,Week 9: 04/19 to 04/25,0,9,0,40014
Metropolitana,El Monte,Week 11: 05/03 to 05/09,0,11,0,40014
Metropolitana,El Monte,Week 4: 03/15 to 03/21,0,4,0,40014
Metropolitana,El Monte,Week 16: 06/07 to 06/13,0,16,0,40014
Metropolitana,El Monte,Week 7: 04/05 to 04/11,0,7,0,40014
Metropolitana,El Monte,Week 13: 05/17 to 05/23,0,13,0,40014
Metropolitana,El Monte,Week 12: 05/10 to 05/16,0,12,0,40014
Valparaiso,El Quisco,Week 3: 03/08 to 03/14,0,3,0,17742
Valparaiso,El Quisco,Week 5: 03/22 to 03/28,0,5,0,17742
Valparaiso,El Quisco,Week 1: 02/23 to 02/29,0,1,0,17742
Valparaiso,El Quisco,Week 11: 05/03 to 05/09,0,11,0,17742
Valparaiso,El Quisco,Week 16: 06/07 to 06/13,0,16,0,17742
Valparaiso,El Quisco,Week 10: 04/26 to 05/02,0,10,0,17742
Valparaiso,El Quisco,Week 6: 03/29 to 04/04,0,6,0,17742
Valparaiso,El Quisco,Week 14: 05/24 to 05/30,0,14,0,17742
Valparaiso,El Quisco,Week 4: 03/15 to 03/21,0,4,0,17742
Valparaiso,El Quisco,Week 7: 04/05 to 04/11,0,7,0,17742
Valparaiso,El Quisco,Week 0: 02/16 to 02/22,0,0,0,17742
Valparaiso,El Quisco,Week 9: 04/19 to 04/25,0,9,0,17742
Valparaiso,El Quisco,Week 12: 05/10 to 05/16,0,12,0,17742
Valparaiso,El Quisco,Week 8: 04/12 to 04/18,0,8,0,17742
Valparaiso,El Quisco,Week 13: 05/17 to 05/23,0,13,0,17742
Valparaiso,El Quisco,Week 15: 05/31 to 06/06,0,15,0,17742
Valparaiso,El Quisco,Week 2: 03/01 to 03/07,0,2,0,17742
Valparaiso,El Tabo,Week 3: 03/08 to 03/14,0,3,0,14338
Valparaiso,El Tabo,Week 4: 03/15 to 03/21,0,4,0,14338
Valparaiso,El Tabo,Week 12: 05/10 to 05/16,0,12,0,14338
Valparaiso,El Tabo,Week 6: 03/29 to 04/04,0,6,0,14338
Valparaiso,El Tabo,Week 8: 04/12 to 04/18,0,8,0,14338
Valparaiso,El Tabo,Week 15: 05/31 to 06/06,0,15,0,14338
Valparaiso,El Tabo,Week 11: 05/03 to 05/09,0,11,0,14338
Valparaiso,El Tabo,Week 2: 03/01 to 03/07,0,2,0,14338
Valparaiso,El Tabo,Week 9: 04/19 to 04/25,0,9,0,14338
Valparaiso,El Tabo,Week 10: 04/26 to 05/02,0,10,0,14338
Valparaiso,El Tabo,Week 1: 02/23 to 02/29,0,1,0,14338
Valparaiso,El Tabo,Week 14: 05/24 to 05/30,0,14,0,14338
Valparaiso,El Tabo,Week 13: 05/17 to 05/23,0,13,0,14338
Valparaiso,El Tabo,Week 0: 02/16 to 02/22,0,0,0,14338
Valparaiso,El Tabo,Week 5: 03/22 to 03/28,0,5,0,14338
Valparaiso,El Tabo,Week 16: 06/07 to 06/13,0,16,0,14338
Valparaiso,El Tabo,Week 7: 04/05 to 04/11,0,7,0,14338
Maule,Empedrado,Week 13: 05/17 to 05/23,0,13,0,4206
Maule,Empedrado,Week 11: 05/03 to 05/09,0,11,0,4206
Maule,Empedrado,Week 14: 05/24 to 05/30,0,14,0,4206
Maule,Empedrado,Week 8: 04/12 to 04/18,0,8,0,4206
Maule,Empedrado,Week 4: 03/15 to 03/21,0,4,0,4206
Maule,Empedrado,Week 7: 04/05 to 04/11,0,7,0,4206
Maule,Empedrado,Week 5: 03/22 to 03/28,0,5,0,4206
Maule,Empedrado,Week 2: 03/01 to 03/07,0,2,0,4206
Maule,Empedrado,Week 9: 04/19 to 04/25,0,9,0,4206
Maule,Empedrado,Week 1: 02/23 to 02/29,0,1,0,4206
Maule,Empedrado,Week 3: 03/08 to 03/14,0,3,0,4206
Maule,Empedrado,Week 16: 06/07 to 06/13,0,16,0,4206
Maule,Empedrado,Week 0: 02/16 to 02/22,0,0,0,4206
Maule,Empedrado,Week 15: 05/31 to 06/06,0,15,0,4206
Maule,Empedrado,Week 12: 05/10 to 05/16,0,12,0,4206
Maule,Empedrado,Week 10: 04/26 to 05/02,0,10,0,4206
Maule,Empedrado,Week 6: 03/29 to 04/04,0,6,0,4206
Araucania,Ercilla,Week 6: 03/29 to 04/04,0,6,0,8458
Araucania,Ercilla,Week 12: 05/10 to 05/16,0,12,0,8458
Araucania,Ercilla,Week 5: 03/22 to 03/28,0,5,0,8458
Araucania,Ercilla,Week 15: 05/31 to 06/06,0,15,0,8458
Araucania,Ercilla,Week 11: 05/03 to 05/09,0,11,0,8458
Araucania,Ercilla,Week 9: 04/19 to 04/25,0,9,0,8458
Araucania,Ercilla,Week 2: 03/01 to 03/07,0,2,0,8458
Araucania,Ercilla,Week 1: 02/23 to 02/29,0,1,0,8458
Araucania,Ercilla,Week 0: 02/16 to 02/22,0,0,0,8458
Araucania,Ercilla,Week 10: 04/26 to 05/02,0,10,0,8458
Araucania,Ercilla,Week 14: 05/24 to 05/30,0,14,0,8458
Araucania,Ercilla,Week 3: 03/08 to 03/14,0,3,0,8458
Araucania,Ercilla,Week 13: 05/17 to 05/23,0,13,0,8458
Araucania,Ercilla,Week 7: 04/05 to 04/11,0,7,0,8458
Araucania,Ercilla,Week 16: 06/07 to 06/13,0,16,0,8458
Araucania,Ercilla,Week 4: 03/15 to 03/21,0,4,0,8458
Araucania,Ercilla,Week 8: 04/12 to 04/18,0,8,0,8458
Metropolitana,Estacion Central,Week 14: 05/24 to 05/30,0,14,0,206792
Metropolitana,Estacion Central,Week 9: 04/19 to 04/25,0,9,0,206792
Metropolitana,Estacion Central,Week 7: 04/05 to 04/11,0,7,0,206792
Metropolitana,Estacion Central,Week 12: 05/10 to 05/16,0,12,0,206792
Metropolitana,Estacion Central,Week 6: 03/29 to 04/04,0,6,0,206792
Metropolitana,Estacion Central,Week 0: 02/16 to 02/22,0,0,0,206792
Metropolitana,Estacion Central,Week 13: 05/17 to 05/23,0,13,0,206792
Metropolitana,Estacion Central,Week 10: 04/26 to 05/02,0,10,0,206792
Metropolitana,Estacion Central,Week 1: 02/23 to 02/29,0,1,0,206792
Metropolitana,Estacion Central,Week 5: 03/22 to 03/28,0,5,0,206792
Metropolitana,Estacion Central,Week 8: 04/12 to 04/18,0,8,0,206792
Metropolitana,Estacion Central,Week 15: 05/31 to 06/06,0,15,0,206792
Metropolitana,Estacion Central,Week 4: 03/15 to 03/21,0,4,0,206792
Metropolitana,Estacion Central,Week 11: 05/03 to 05/09,0,11,0,206792
Metropolitana,Estacion Central,Week 2: 03/01 to 03/07,0,2,0,206792
Metropolitana,Estacion Central,Week 16: 06/07 to 06/13,0,16,0,206792
Metropolitana,Estacion Central,Week 3: 03/08 to 03/14,0,3,0,206792
Biobio,Florida,Week 12: 05/10 to 05/16,0,12,0,11841
Biobio,Florida,Week 0: 02/16 to 02/22,0,0,0,11841
Biobio,Florida,Week 4: 03/15 to 03/21,0,4,0,11841
Biobio,Florida,Week 14: 05/24 to 05/30,0,14,0,11841
Biobio,Florida,Week 9: 04/19 to 04/25,0,9,0,11841
Biobio,Florida,Week 8: 04/12 to 04/18,0,8,0,11841
Biobio,Florida,Week 16: 06/07 to 06/13,0,16,0,11841
Biobio,Florida,Week 11: 05/03 to 05/09,0,11,0,11841
Biobio,Florida,Week 1: 02/23 to 02/29,0,1,0,11841
Biobio,Florida,Week 10: 04/26 to 05/02,0,10,0,11841
Biobio,Florida,Week 5: 03/22 to 03/28,0,5,0,11841
Biobio,Florida,Week 6: 03/29 to 04/04,0,6,0,11841
Biobio,Florida,Week 2: 03/01 to 03/07,0,2,0,11841
Biobio,Florida,Week 3: 03/08 to 03/14,0,3,0,11841
Biobio,Florida,Week 15: 05/31 to 06/06,0,15,0,11841
Biobio,Florida,Week 7: 04/05 to 04/11,0,7,0,11841
Biobio,Florida,Week 13: 05/17 to 05/23,0,13,0,11841
Araucania,Freire,Week 10: 04/26 to 05/02,0,10,0,25446
Araucania,Freire,Week 0: 02/16 to 02/22,0,0,0,25446
Araucania,Freire,Week 7: 04/05 to 04/11,0,7,0,25446
Araucania,Freire,Week 3: 03/08 to 03/14,0,3,0,25446
Araucania,Freire,Week 2: 03/01 to 03/07,0,2,0,25446
Araucania,Freire,Week 6: 03/29 to 04/04,0,6,0,25446
Araucania,Freire,Week 12: 05/10 to 05/16,0,12,0,25446
Araucania,Freire,Week 15: 05/31 to 06/06,0,15,0,25446
Araucania,Freire,Week 11: 05/03 to 05/09,0,11,0,25446
Araucania,Freire,Week 13: 05/17 to 05/23,0,13,0,25446
Araucania,Freire,Week 4: 03/15 to 03/21,0,4,0,25446
Araucania,Freire,Week 5: 03/22 to 03/28,0,5,0,25446
Araucania,Freire,Week 1: 02/23 to 02/29,0,1,0,25446
Araucania,Freire,Week 14: 05/24 to 05/30,0,14,0,25446
Araucania,Freire,Week 16: 06/07 to 06/13,0,16,0,25446
Araucania,Freire,Week 8: 04/12 to 04/18,0,8,0,25446
Araucania,Freire,Week 9: 04/19 to 04/25,0,9,0,25446
Atacama,Freirina,Week 10: 04/26 to 05/02,0,10,0,7681
Atacama,Freirina,Week 3: 03/08 to 03/14,0,3,0,7681
Atacama,Freirina,Week 7: 04/05 to 04/11,0,7,0,7681
Atacama,Freirina,Week 12: 05/10 to 05/16,0,12,0,7681
Atacama,Freirina,Week 5: 03/22 to 03/28,0,5,0,7681
Atacama,Freirina,Week 4: 03/15 to 03/21,0,4,0,7681
Atacama,Freirina,Week 6: 03/29 to 04/04,0,6,0,7681
Atacama,Freirina,Week 2: 03/01 to 03/07,0,2,0,7681
Atacama,Freirina,Week 9: 04/19 to 04/25,0,9,0,7681
Atacama,Freirina,Week 15: 05/31 to 06/06,0,15,0,7681
Atacama,Freirina,Week 1: 02/23 to 02/29,0,1,0,7681
Atacama,Freirina,Week 16: 06/07 to 06/13,0,16,0,7681
Atacama,Freirina,Week 11: 05/03 to 05/09,0,11,0,7681
Atacama,Freirina,Week 0: 02/16 to 02/22,0,0,0,7681
Atacama,Freirina,Week 14: 05/24 to 05/30,0,14,0,7681
Atacama,Freirina,Week 8: 04/12 to 04/18,0,8,0,7681
Atacama,Freirina,Week 13: 05/17 to 05/23,0,13,0,7681
Los Lagos,Fresia,Week 5: 03/22 to 03/28,0,5,0,12656
Los Lagos,Fresia,Week 3: 03/08 to 03/14,0,3,0,12656
Los Lagos,Fresia,Week 1: 02/23 to 02/29,0,1,0,12656
Los Lagos,Fresia,Week 2: 03/01 to 03/07,0,2,0,12656
Los Lagos,Fresia,Week 12: 05/10 to 05/16,0,12,0,12656
Los Lagos,Fresia,Week 15: 05/31 to 06/06,0,15,0,12656
Los Lagos,Fresia,Week 6: 03/29 to 04/04,0,6,0,12656
Los Lagos,Fresia,Week 7: 04/05 to 04/11,0,7,0,12656
Los Lagos,Fresia,Week 8: 04/12 to 04/18,0,8,0,12656
Los Lagos,Fresia,Week 11: 05/03 to 05/09,0,11,0,12656
Los Lagos,Fresia,Week 13: 05/17 to 05/23,0,13,0,12656
Los Lagos,Fresia,Week 14: 05/24 to 05/30,0,14,0,12656
Los Lagos,Fresia,Week 0: 02/16 to 02/22,0,0,0,12656
Los Lagos,Fresia,Week 16: 06/07 to 06/13,0,16,0,12656
Los Lagos,Fresia,Week 4: 03/15 to 03/21,0,4,0,12656
Los Lagos,Fresia,Week 10: 04/26 to 05/02,0,10,0,12656
Los Lagos,Fresia,Week 9: 04/19 to 04/25,0,9,0,12656
Los Lagos,Frutillar,Week 7: 04/05 to 04/11,0,7,0,20223
Los Lagos,Frutillar,Week 1: 02/23 to 02/29,0,1,0,20223
Los Lagos,Frutillar,Week 5: 03/22 to 03/28,0,5,0,20223
Los Lagos,Frutillar,Week 14: 05/24 to 05/30,0,14,0,20223
Los Lagos,Frutillar,Week 16: 06/07 to 06/13,0,16,0,20223
Los Lagos,Frutillar,Week 2: 03/01 to 03/07,0,2,0,20223
Los Lagos,Frutillar,Week 6: 03/29 to 04/04,0,6,0,20223
Los Lagos,Frutillar,Week 4: 03/15 to 03/21,0,4,0,20223
Los Lagos,Frutillar,Week 3: 03/08 to 03/14,0,3,0,20223
Los Lagos,Frutillar,Week 13: 05/17 to 05/23,0,13,0,20223
Los Lagos,Frutillar,Week 8: 04/12 to 04/18,0,8,0,20223
Los Lagos,Frutillar,Week 0: 02/16 to 02/22,0,0,0,20223
Los Lagos,Frutillar,Week 11: 05/03 to 05/09,0,11,0,20223
Los Lagos,Frutillar,Week 10: 04/26 to 05/02,0,10,0,20223
Los Lagos,Frutillar,Week 9: 04/19 to 04/25,0,9,0,20223
Los Lagos,Frutillar,Week 12: 05/10 to 05/16,0,12,0,20223
Los Lagos,Frutillar,Week 15: 05/31 to 06/06,0,15,0,20223
Los Lagos,Futaleufu,Week 6: 03/29 to 04/04,0,6,0,2806
Los Lagos,Futaleufu,Week 15: 05/31 to 06/06,0,15,0,2806
Los Lagos,Futaleufu,Week 1: 02/23 to 02/29,0,1,0,2806
Los Lagos,Futaleufu,Week 7: 04/05 to 04/11,0,7,0,2806
Los Lagos,Futaleufu,Week 3: 03/08 to 03/14,0,3,0,2806
Los Lagos,Futaleufu,Week 4: 03/15 to 03/21,0,4,0,2806
Los Lagos,Futaleufu,Week 14: 05/24 to 05/30,0,14,0,2806
Los Lagos,Futaleufu,Week 0: 02/16 to 02/22,0,0,0,2806
Los Lagos,Futaleufu,Week 5: 03/22 to 03/28,0,5,0,2806
Los Lagos,Futaleufu,Week 2: 03/01 to 03/07,0,2,0,2806
Los Lagos,Futaleufu,Week 10: 04/26 to 05/02,0,10,0,2806
Los Lagos,Futaleufu,Week 16: 06/07 to 06/13,0,16,0,2806
Los Lagos,Futaleufu,Week 13: 05/17 to 05/23,0,13,0,2806
Los Lagos,Futaleufu,Week 11: 05/03 to 05/09,0,11,0,2806
Los Lagos,Futaleufu,Week 9: 04/19 to 04/25,0,9,0,2806
Los Lagos,Futaleufu,Week 12: 05/10 to 05/16,0,12,0,2806
Los Lagos,Futaleufu,Week 8: 04/12 to 04/18,0,8,0,2806
Los Rios,Futrono,Week 8: 04/12 to 04/18,0,8,0,15261
Los Rios,Futrono,Week 15: 05/31 to 06/06,0,15,0,15261
Los Rios,Futrono,Week 12: 05/10 to 05/16,0,12,0,15261
Los Rios,Futrono,Week 2: 03/01 to 03/07,0,2,0,15261
Los Rios,Futrono,Week 4: 03/15 to 03/21,0,4,0,15261
Los Rios,Futrono,Week 16: 06/07 to 06/13,0,16,0,15261
Los Rios,Futrono,Week 5: 03/22 to 03/28,0,5,0,15261
Los Rios,Futrono,Week 6: 03/29 to 04/04,0,6,0,15261
Los Rios,Futrono,Week 13: 05/17 to 05/23,0,13,0,15261
Los Rios,Futrono,Week 0: 02/16 to 02/22,0,0,0,15261
Los Rios,Futrono,Week 14: 05/24 to 05/30,0,14,0,15261
Los Rios,Futrono,Week 11: 05/03 to 05/09,0,11,0,15261
Los Rios,Futrono,Week 7: 04/05 to 04/11,0,7,0,15261
Los Rios,Futrono,Week 9: 04/19 to 04/25,0,9,0,15261
Los Rios,Futrono,Week 3: 03/08 to 03/14,0,3,0,15261
