v1,id,region,comuna,date,WeeklyCases,week,address,address2,empty_address,formattedaddress,lat,lon,CumCases,Pop
1277,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 0: 02/16 to 02/22,0,0,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1278,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 1: 02/23 to 02/29,0,1,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1280,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 2: 03/01 to 03/07,0,2,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1281,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 3: 03/08 to 03/14,0,3,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1282,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 4: 03/15 to 03/21,0,4,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1283,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 5: 03/22 to 03/28,0,5,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1284,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 6: 03/29 to 04/04,0,6,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1285,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 7: 04/05 to 04/11,0,7,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1286,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 8: 04/12 to 04/18,0,8,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1287,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 9: 04/19 to 04/25,0,9,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1279,Juan Fernandez-Valparaiso,Valparaiso,Juan Fernandez,Week 10: 04/26 to 05/01,0,10,"Juan Fernandez, Region de Valparaiso, Chile","Juan+Fernandez,+Region+de+Valparaiso,+Chile",0,"Juan Fernández Islands, Valparaíso, Chile",-30.044762,-79.80368,0,1033
1299,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 0: 02/16 to 02/22,0,0,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,0,25321
1300,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 1: 02/23 to 02/29,0,1,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,0,25321
1302,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 2: 03/01 to 03/07,1,2,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,1,25321
1303,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 3: 03/08 to 03/14,0,3,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,1,25321
1304,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 4: 03/15 to 03/21,1,4,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,2,25321
1305,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 5: 03/22 to 03/28,2,5,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,4,25321
1306,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 6: 03/29 to 04/04,3,6,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,7,25321
1307,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 7: 04/05 to 04/11,1,7,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,8,25321
1308,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 8: 04/12 to 04/18,0,8,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,8,25321
1309,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 9: 04/19 to 04/25,0,9,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,8,25321
1301,La Cruz-Valparaiso,Valparaiso,La Cruz,Week 10: 04/26 to 05/01,0,10,"La Cruz, Region de Valparaiso, Chile","La+Cruz,+Region+de+Valparaiso,+Chile",0,"La Cruz, Valparaíso, Chile",-32.825806,-71.227303,8,25321
1354,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 0: 02/16 to 02/22,0,0,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,0,37739
1355,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 1: 02/23 to 02/29,0,1,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,0,37739
1357,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 2: 03/01 to 03/07,0,2,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,0,37739
1358,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 3: 03/08 to 03/14,0,3,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,0,37739
1359,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 4: 03/15 to 03/21,1,4,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,1,37739
1360,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 5: 03/22 to 03/28,0,5,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,1,37739
1361,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 6: 03/29 to 04/04,1,6,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,2,37739
1362,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 7: 04/05 to 04/11,0,7,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,2,37739
1363,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 8: 04/12 to 04/18,0,8,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,2,37739
1364,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 9: 04/19 to 04/25,0,9,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,2,37739
1356,La Ligua-Valparaiso,Valparaiso,La Ligua,Week 10: 04/26 to 05/01,0,10,"La Ligua, Region de Valparaiso, Chile","La+Ligua,+Region+de+Valparaiso,+Chile",0,"La Ligua, Valparaíso, Chile",-32.449902,-71.232597,2,37739
1530,Limache-Valparaiso,Valparaiso,Limache,Week 0: 02/16 to 02/22,0,0,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,0,49931
1531,Limache-Valparaiso,Valparaiso,Limache,Week 1: 02/23 to 02/29,0,1,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,0,49931
1533,Limache-Valparaiso,Valparaiso,Limache,Week 2: 03/01 to 03/07,0,2,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,0,49931
1534,Limache-Valparaiso,Valparaiso,Limache,Week 3: 03/08 to 03/14,0,3,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,0,49931
1535,Limache-Valparaiso,Valparaiso,Limache,Week 4: 03/15 to 03/21,3,4,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,3,49931
1536,Limache-Valparaiso,Valparaiso,Limache,Week 5: 03/22 to 03/28,0,5,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,3,49931
1537,Limache-Valparaiso,Valparaiso,Limache,Week 6: 03/29 to 04/04,5,6,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,8,49931
1538,Limache-Valparaiso,Valparaiso,Limache,Week 7: 04/05 to 04/11,9,7,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,17,49931
1539,Limache-Valparaiso,Valparaiso,Limache,Week 8: 04/12 to 04/18,6,8,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,23,49931
1540,Limache-Valparaiso,Valparaiso,Limache,Week 9: 04/19 to 04/25,0,9,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,23,49931
1532,Limache-Valparaiso,Valparaiso,Limache,Week 10: 04/26 to 05/01,0,10,"Limache, Region de Valparaiso, Chile","Limache,+Region+de+Valparaiso,+Chile",0,"Limache, Valparaíso, Chile",-33.001282,-71.268143,23,49931
1563,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 0: 02/16 to 02/22,0,0,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,0,26533
1564,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 1: 02/23 to 02/29,0,1,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,0,26533
1566,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 2: 03/01 to 03/07,0,2,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,0,26533
1567,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 3: 03/08 to 03/14,0,3,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,0,26533
1568,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 4: 03/15 to 03/21,1,4,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,1,26533
1569,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 5: 03/22 to 03/28,1,5,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,2,26533
1570,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 6: 03/29 to 04/04,0,6,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,2,26533
1571,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 7: 04/05 to 04/11,0,7,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,2,26533
1572,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 8: 04/12 to 04/18,0,8,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,2,26533
1573,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 9: 04/19 to 04/25,0,9,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,2,26533
1565,Llaillay-Valparaiso,Valparaiso,Llaillay,Week 10: 04/26 to 05/01,0,10,"Llaillay, Region de Valparaiso, Chile","Llaillay,+Region+de+Valparaiso,+Chile",0,"Llay-Llay, Llayllay, Valparaíso, Chile",-32.840981,-70.956169,2,26533
1673,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 0: 02/16 to 02/22,0,0,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,0,68093
1674,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 1: 02/23 to 02/29,0,1,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,0,68093
1676,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 2: 03/01 to 03/07,0,2,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,0,68093
1677,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 3: 03/08 to 03/14,0,3,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,0,68093
1678,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 4: 03/15 to 03/21,2,4,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,2,68093
1679,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 5: 03/22 to 03/28,2,5,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,4,68093
1680,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 6: 03/29 to 04/04,0,6,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,4,68093
1681,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 7: 04/05 to 04/11,3,7,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,7,68093
1682,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 8: 04/12 to 04/18,0,8,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,7,68093
1683,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 9: 04/19 to 04/25,0,9,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,7,68093
1675,Los Andes-Valparaiso,Valparaiso,Los Andes,Week 10: 04/26 to 05/01,0,10,"Los Andes, Region de Valparaiso, Chile","Los+Andes,+Region+de+Valparaiso,+Chile",0,"Los Andes, Valparaíso, Chile",-32.833801,-70.597221,7,68093
2036,Nogales-Valparaiso,Valparaiso,Nogales,Week 0: 02/16 to 02/22,0,0,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2037,Nogales-Valparaiso,Valparaiso,Nogales,Week 1: 02/23 to 02/29,0,1,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2039,Nogales-Valparaiso,Valparaiso,Nogales,Week 2: 03/01 to 03/07,0,2,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2040,Nogales-Valparaiso,Valparaiso,Nogales,Week 3: 03/08 to 03/14,0,3,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2041,Nogales-Valparaiso,Valparaiso,Nogales,Week 4: 03/15 to 03/21,0,4,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2042,Nogales-Valparaiso,Valparaiso,Nogales,Week 5: 03/22 to 03/28,0,5,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2043,Nogales-Valparaiso,Valparaiso,Nogales,Week 6: 03/29 to 04/04,0,6,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2044,Nogales-Valparaiso,Valparaiso,Nogales,Week 7: 04/05 to 04/11,0,7,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2045,Nogales-Valparaiso,Valparaiso,Nogales,Week 8: 04/12 to 04/18,0,8,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2046,Nogales-Valparaiso,Valparaiso,Nogales,Week 9: 04/19 to 04/25,0,9,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2038,Nogales-Valparaiso,Valparaiso,Nogales,Week 10: 04/26 to 05/01,0,10,"Nogales, Region de Valparaiso, Chile","Nogales,+Region+de+Valparaiso,+Chile",0,"Nogales, Valparaíso, Chile",-32.733299,-71.204208,0,23490
2102,Olmue-Valparaiso,Valparaiso,Olmue,Week 0: 02/16 to 02/22,0,0,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,0,19266
2103,Olmue-Valparaiso,Valparaiso,Olmue,Week 1: 02/23 to 02/29,0,1,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,0,19266
2105,Olmue-Valparaiso,Valparaiso,Olmue,Week 2: 03/01 to 03/07,0,2,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,0,19266
2106,Olmue-Valparaiso,Valparaiso,Olmue,Week 3: 03/08 to 03/14,0,3,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,0,19266
2107,Olmue-Valparaiso,Valparaiso,Olmue,Week 4: 03/15 to 03/21,0,4,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,0,19266
2108,Olmue-Valparaiso,Valparaiso,Olmue,Week 5: 03/22 to 03/28,0,5,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,0,19266
2109,Olmue-Valparaiso,Valparaiso,Olmue,Week 6: 03/29 to 04/04,2,6,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,2,19266
2110,Olmue-Valparaiso,Valparaiso,Olmue,Week 7: 04/05 to 04/11,0,7,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,2,19266
2111,Olmue-Valparaiso,Valparaiso,Olmue,Week 8: 04/12 to 04/18,0,8,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,2,19266
2112,Olmue-Valparaiso,Valparaiso,Olmue,Week 9: 04/19 to 04/25,0,9,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,2,19266
2104,Olmue-Valparaiso,Valparaiso,Olmue,Week 10: 04/26 to 05/01,0,10,"Olmue, Region de Valparaiso, Chile","Olmue,+Region+de+Valparaiso,+Chile",0,"Olmué, Olmue, Valparaíso, Chile",-32.995831,-71.181297,2,19266
2223,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 0: 02/16 to 02/22,0,0,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2224,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 1: 02/23 to 02/29,0,1,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2226,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 2: 03/01 to 03/07,0,2,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2227,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 3: 03/08 to 03/14,0,3,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2228,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 4: 03/15 to 03/21,0,4,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2229,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 5: 03/22 to 03/28,0,5,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2230,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 6: 03/29 to 04/04,0,6,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2231,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 7: 04/05 to 04/11,0,7,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2232,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 8: 04/12 to 04/18,0,8,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2233,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 9: 04/19 to 04/25,0,9,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2225,Panquehue-Valparaiso,Valparaiso,Panquehue,Week 10: 04/26 to 05/01,0,10,"Panquehue, Region de Valparaiso, Chile","Panquehue,+Region+de+Valparaiso,+Chile",0,"Panquehue, Valparaíso, Chile",-32.767029,-70.833298,0,7633
2234,Papudo-Valparaiso,Valparaiso,Papudo,Week 0: 02/16 to 02/22,0,0,"Papudo, Region de Valparaiso, Chile","Papudo,+Region+de+Valparaiso,+Chile",0,"Papudo, Valparaíso, Chile",-32.50721,-71.448502,0,6201
2235,Papudo-Valparaiso,Valparaiso,Papudo,Week 1: 02/23 to 02/29,0,1,"Papudo, Region de Valparaiso, Chile","Papudo,+Region+de+Valparaiso,+Chile",0,"Papudo, Valparaíso, Chile",-32.50721,-71.448502,0,6201
2237,Papudo-Valparaiso,Valparaiso,Papudo,Week 2: 03/01 to 03/07,0,2,"Papudo, Region de Valparaiso, Chile","Papudo,+Region+de+Valparaiso,+Chile",0,"Papudo, Valparaíso, Chile",-32.50721,-71.448502,0,6201
2238,Papudo-Valparaiso,Valparaiso,Papudo,Week 3: 03/08 to 03/14,0,3,"Papudo, Region de Valparaiso, Chile","Papudo,+Region+de+Valparaiso,+Chile",0,"Papudo, Valparaíso, Chile",-32.50721,-71.448502,0,6201
2239,Papudo-Valparaiso,Valparaiso,Papudo,Week 4: 03/15 to 03/21,0,4,"Papudo, Region de Valparaiso, Chile","Papudo,+Region+de+Valparaiso,+Chile",0,"Papudo, Valparaíso, Chile",-32.50721,-71.448502,0,6201
2240,Papudo-Valparaiso,Valparaiso,Papudo,Week 5: 03/22 to 03/28,0,5,"Papudo, Region de Valparaiso, Chile","Papudo,+Region+de+Valparaiso,+Chile",0,"Papudo, Valparaíso, Chile",-32.50721,-71.448502,0,6201
